"578","2.1.5.16 - Interpretación y representación de las formas y la situación en el espacio."
"579","2.1.5.17 - Construcción de problemas de forma individual y cooperativa. Investigación sobre problemas reales"
"580","2.1.5.18 - Introducción al sistema monetario de la Unión Europea"
"581","2.1.5.19 - Contenidos comunes"
"564","2.1.5.2 - Números naturales y operaciones"
"582","2.1.5.20 - Organización del pensamiento matemático propio. Su comunicación y contraste con el de los otros"
"583","2.1.5.21 - Conexiones entre los diferentes bloques de matemáticas y con las otras áreas"
"584","2.1.5.22 - Resolución de problemas"
"565","2.1.5.3 - Estrategias de cálculo"
"566","2.1.5.4 - La medida: Estimación y cálculo de magnitudes"
"567","2.1.5.5 - Longitud, peso/masa y capacidad"
"568","2.1.5.6 - Medida del tiempo"
"569","2.1.5.7 - Sistema monetario y calculadora"
"570","2.1.5.8 - Geometría. Cálculo, medida y análisis de formas. Elementos geométricos"
"571","2.1.5.9 - La situación en el espacio distancias y giros"
"585","2.1.6 - Lengua Inglesa y Literatura"
"586","2.1.6.1 - Comunicación oral: Escuchar, comprender y conversar"
"595","2.1.6.10 - Dimensión plurilingüe  e intercultural"
"596","2.1.6.11 - Animación a la lectura"
"597","2.1.6.12 - La lengua como instrumento de aprendizaje"
"598","2.1.6.13 - Tecnología de la información y la comunicación"
"587","2.1.6.2 - Composición escrita: Leer y escribir. Iniciación a la escritura"
"588","2.1.6.3 - Conocimiento de la lengua"
"589","2.1.6.4 - Conocimientos lingüísticos"
"590","2.1.6.5 - Reflexión sobre la lengua y su aprendizaje"
"591","2.1.6.6 - Aspectos socioculturales y consciencia intercultural"
"592","2.1.6.7 - Uso de la lengua. Conocimiento de la lengua a través de él"
"593","2.1.6.8 - Dimensión comunicativa"
"594","2.1.6.9 - Conocimiento del fundamento de la lengua y de su aprendizaje"
"599","2.1.7 - Lengua Francesa y Literatura"
"600","2.1.7.1 - Comunicación oral: Escuchar, comprender y conversar"
"609","2.1.7.10 - Dimensión plurilingüe  e intercultural"
"610","2.1.7.11 - Animación a la lectura"
"611","2.1.7.12 - La lengua como instrumento de aprendizaje"
"612","2.1.7.13 - Tecnología de la información y la comunicación"
"601","2.1.7.2 - Composición escrita: Leer y escribir. Iniciación a la escritura"
"602","2.1.7.3 - Conocimiento de la lengua"
"603","2.1.7.4 - Conocimientos lingüísticos"
"604","2.1.7.5 - Reflexión sobre la lengua y su aprendizaje"
"605","2.1.7.6 - Aspectos socioculturales y consciencia intercultural"
"606","2.1.7.7 - Uso de la lengua. Conocimiento de la lengua a través de él"
"607","2.1.7.8 - Dimensión comunicativa"
"608","2.1.7.9 - Conocimiento del fundamento de la lengua y de su aprendizaje"
"613","2.1.8 - Lengua Alemana y Literatura"
"614","2.1.8.1 - Comunicación oral: Escuchar, comprender y conversar"
"623","2.1.8.10 - Dimensión plurilingüe  e intercultural"
"624","2.1.8.11 - Animación a la lectura"
"625","2.1.8.12 - La lengua como instrumento de aprendizaje"
"626","2.1.8.13 - Tecnología de la información y la comunicación"
"615","2.1.8.2 - Composición escrita: Leer y escribir. Iniciación a la escritura"
"616","2.1.8.3 - Conocimiento de la lengua"
"617","2.1.8.4 - Conocimientos lingüísticos"
"618","2.1.8.5 - Reflexión sobre la lengua y su aprendizaje"
"619","2.1.8.6 - Aspectos socioculturales y consciencia intercultural"
"620","2.1.8.7 - Uso de la lengua. Conocimiento de la lengua a través de él"
"621","2.1.8.8 - Dimensión comunicativa"
"622","2.1.8.9 - Conocimiento del fundamento de la lengua y de su aprendizaje"
"627","2.1.9 - Lengua Valenciana y Literatura"
"628","2.1.9.1 - Las lenguas y los hablantes"
"629","2.1.9.2 - Hablar, escuchar y conversar"
"630","2.1.9.3 - Leer y escribir: Comprensión y composición de textos escritos"
"631","2.1.9.4 - Educación literaria"
"632","2.1.9.5 - Conocimiento de la lengua"
"633","2.1.9.6 - La lengua como instrumento de aprendizaje"
"651","2.2 - Segundo ciclo"
"652","2.2.1 - Conocimiento del Medio Natural, Social y Cultural"
"653","2.2.1.1 - El  entorno: Conocimiento, construcción y conservación"
"662","2.2.1.10 - Resolución de problemas"
"663","2.2.1.11 - Proyectos en equipo sobre temas monográficos"
"664","2.2.1.12 - Planificación y realización de proyectos en equipo"
"665","2.2.1.13 - La vida, cultura y la convivencia en sociedad"
