"133","9.12.8 - Módulo 8"
"134","9.12.9 - Módulo 9"
"135","9.13 - Ciclo formativo grado medio a distancia"
"136","9.13.1 - Primer curso"
"137","9.13.2 - Segundo curso"
"138","9.14 - Ciclo formativo grado superior a distancia"
"139","9.14.1 - Primer curso"
"140","9.14.2 - Segundo curso"
"141","9.15 - Aulas MENTOR"
"111","9.2 - ESPA"
"112","9.2.1 - Nivel 1"
"113","9.2.2 - Nivel 2"
"114","9.3 - ESPAD"
"115","9.3.1 - Nivel 1"
"116","9.3.2 - Nivel 2"
"117","9.4 - Pruebas libres título general ESO"
"118","9.5 - Pruebas libres bachillerato"
"119","9.6 - Pruebas libres técnico"
"120","9.7 - Pruebas libres técnico superior"
"121","9.8 - Inserción o actualización laboral y profesional"
"122","9.9 - Alfabetización en lengua castellana (español para inmigrantes)"
